Datetime_UTC,RecNbr,Array_ID_1min,Stn_Code,DHI_Avg,DHI_Std,GHI_Avg,GHI_Std,Irrad_Direct_Avg,Irrad_Direct_Std,SunShine_Tot,Bat_Min,GTI_Avg,GTI_Std,GTISW_Avg,GTISW_Std
2023-05-06 00:00:00,12012,101.0,555.0,-1.960113763809204,0.05779988691210747,-2.6288862228393555,0.11205419898033142,5.029633045196533,6.190051078796387,0.0,13.6,-4.923416614532471,0.11543695628643036,-1.5548264980316162,0.1815105825662613
2023-05-06 00:01:00,12013,101.0,555.0,-1.997451901435852,0.05266083404421806,-2.6984071731567383,0.1216220036149025,3.4401280879974365,5.431824684143066,0.0,13.59,-5.028434753417969,0.11433467268943787,-1.5955815315246582,0.1943686157464981
2023-05-06 00:02:00,12014,101.0,555.0,-1.983678936958313,0.05344444513320923,-2.7594070434570312,0.09607253968715668,2.622663736343384,6.37800407409668,0.0,13.6,-5.071536540985107,0.12136434018611908,-1.5106412172317505,0.20169702172279358
2023-05-06 00:03:00,12015,101.0,555.0,-1.9902366399765015,0.052307408303022385,-2.80533766746521,0.09929029643535614,2.736191511154175,6.398160934448242,0.0,13.6,-5.1367950439453125,0.12430853396654129,-1.5468817949295044,0.2039729654788971
2023-05-06 00:04:00,12016,101.0,555.0,-1.9260190725326538,0.05050189793109894,-2.776477575302124,0.11731691658496857,2.7816009521484375,6.190247535705566,0.0,13.6,-5.0837249755859375,0.12057948857545853,-1.3260637521743774,0.17825841903686523
2023-05-06 00:05:00,12017,101.0,555.0,-1.8146370649337769,0.057352565228939056,-2.712219715118408,0.08645282685756683,0.7152671813964844,5.420377254486084,0.0,13.6,-4.830543518066406,0.14220952987670898,-1.1448919773101807,0.2119167149066925
2023-05-06 00:06:00,12018,101.0,555.0,-1.7281533479690552,0.06316479295492172,-2.465564727783203,0.06965358555316925,3.9509928226470947,6.01085090637207,0.0,13.59,-4.639280319213867,0.12308153510093689,-1.1788809299468994,0.19132116436958313
2023-05-06 00:07:00,12019,101.0,555.0,-1.7910999059677124,0.06750848144292831,-2.4774203300476074,0.10337211936712265,0.05676714703440666,6.024324893951416,0.0,13.6,-4.557528018951416,0.0980415865778923,-1.3533016443252563,0.11853126436471939
2023-05-06 00:08:00,12020,101.0,555.0,-1.9064600467681885,0.05854751914739609,-2.55551815032959,0.06598948687314987,4.586906433105469,4.368751525878906,0.0,13.6,-4.654890537261963,0.11546661704778671,-1.8029087781906128,0.19555680453777313
2023-05-06 00:09:00,12021,101.0,555.0,-2.0683441162109375,0.07672014087438583,-2.800912380218506,0.10336308926343918,1.260270357131958,6.137128829956055,0.0,13.6,-4.8495564460754395,0.13452096283435822,-2.1777679920196533,0.2775188386440277
2023-05-06 00:10:00,12022,101.0,555.0,-2.177121639251709,0.06499593704938889,-2.9583587646484375,0.10509506613016129,0.7606979608535767,5.616246223449707,0.0,13.6,-5.07845401763916,0.11899048835039139,-2.339698553085327,0.23320157825946808
2023-05-06 00:11:00,12023,101.0,555.0,-2.199401378631592,0.05554628744721413,-3.010843515396118,0.055435992777347565,5.608716011047363,2.3080101013183594,0.0,13.59,-5.257608890533447,0.10725092887878418,-2.364609956741333,0.1654171496629715
2023-05-06 00:12:00,12024,101.0,555.0,-2.260998249053955,0.05348333343863487,-3.0561044216156006,0.11016981303691864,3.2811951637268066,5.509774208068848,0.0,13.6,-5.144787788391113,0.09183882921934128,-2.5457983016967773,0.23618504405021667
2023-05-06 00:13:00,12025,101.0,555.0,-2.258373498916626,0.054846927523612976,-3.0534753799438477,0.10932191461324692,2.0890583992004395,5.362258434295654,0.0,13.6,-5.143673419952393,0.10733284056186676,-2.4302823543548584,0.2275221049785614
2023-05-06 00:14:00,12026,101.0,555.0,-2.2858946323394775,0.05764186009764671,-3.0442845821380615,0.1005348265171051,3.8602092266082764,6.182008743286133,0.0,13.6,-5.10495662689209,0.1192350760102272,-2.5503196716308594,0.2032647579908371
2023-05-06 00:15:00,12027,101.0,555.0,-2.2970526218414307,0.055742569267749786,-3.0613653659820557,0.09435928612947464,1.11264967918396,5.891552925109863,0.0,13.6,-5.103888511657715,0.11575997620820999,-2.528820753097534,0.230116069316864
2023-05-06 00:16:00,12028,101.0,555.0,-2.295747995376587,0.06262435019016266,-3.0174145698547363,0.09114629775285721,4.995543003082275,4.830780029296875,0.0,13.59,-5.170258045196533,0.13120625913143158,-2.5752596855163574,0.22525820136070251
2023-05-06 00:17:00,12029,101.0,555.0,-2.2871816158294678,0.060986582189798355,-3.1111745834350586,0.10289515554904938,-1.39652419090271,3.9847183227539062,0.0,13.6,-5.214390277862549,0.1118834838271141,-2.388352155685425,0.15926633775234222
2023-05-06 00:18:00,12030,101.0,555.0,-2.264899492263794,0.057521987706422806,-3.0573747158050537,0.1117282435297966,0.8969398140907288,5.535020351409912,0.0,13.6,-5.186741828918457,0.10291588306427002,-2.431385040283203,0.20006658136844635
2023-05-06 00:19:00,12031,101.0,555.0,-2.2714521884918213,0.04888419806957245,-3.0468759536743164,0.08200845122337341,1.6690008640289307,5.931515693664551,0.0,13.6,-4.993204116821289,0.11078480631113052,-2.6193718910217285,0.11055814474821091
2023-05-06 00:20:00,12032,101.0,555.0,-2.1947739124298096,0.06559821963310242,-2.9327139854431152,0.10648257285356522,-0.6471693515777588,4.339591979980469,0.0,13.6,-5.020847797393799,0.1003878191113472,-2.243394374847412,0.18253016471862793
2023-05-06 00:21:00,12033,101.0,555.0,-2.156761646270752,0.06333219259977341,-2.830361843109131,0.12019840627908707,2.6226956844329834,5.780106544494629,0.0,13.58,-4.830626487731934,0.12809501588344574,-2.2943532466888428,0.2216951698064804
2023-05-06 00:22:00,12034,101.0,555.0,-2.1351780891418457,0.05846308171749115,-2.8008944988250732,0.09422095119953156,0.7493613362312317,5.479180335998535,0.0,13.6,-4.737824440002441,0.1200266033411026,-2.2479681968688965,0.21818216145038605
2023-05-06 00:23:00,12035,101.0,555.0,-2.1148715019226074,0.0685204565525055,-2.7471067905426025,0.1087850034236908,3.2926483154296875,5.720193386077881,0.0,13.6,-4.704668998718262,0.09894346445798874,-2.284217596054077,0.21704407036304474
2023-05-06 00:24:00,12036,101.0,555.0,-2.1168274879455566,0.05084889382123947,-2.786459445953369,0.08384490013122559,4.779969215393066,6.065749168395996,0.0,13.6,-4.650454998016357,0.10855638235807419,-2.326107978820801,0.20660807192325592
2023-05-06 00:25:00,12037,101.0,555.0,-2.154189348220825,0.06425300240516663,-2.7792506217956543,0.11209189146757126,1.566829800605774,5.116487979888916,0.0,13.6,-4.755532741546631,0.09513238072395325,-2.2479734420776367,0.2076953947544098
2023-05-06 00:26:00,12038,101.0,555.0,-2.1928679943084717,0.05244600027799606,-2.8199446201324463,0.11588404327630997,1.941489577293396,6.110579967498779,0.0,13.59,-4.861730575561523,0.10690540820360184,-2.4076666831970215,0.2113962024450302
2023-05-06 00:27:00,12039,101.0,555.0,-2.272812604904175,0.050153929740190506,-2.902600049972534,0.08590900897979736,3.3494694232940674,5.694613456726074,0.0,13.6,-4.917004108428955,0.1411135345697403,-2.6239590644836426,0.15548522770404816
2023-05-06 00:28:00,12040,101.0,555.0,-2.2970540523529053,0.05756402760744095,-3.014784336090088,0.12011308968067169,-0.13624849915504456,4.781332492828369,0.0,13.6,-5.122692584991455,0.09523896127939224,-2.495980978012085,0.18184643983840942
2023-05-06 00:29:00,12041,101.0,555.0,-2.339669704437256,0.05675554275512695,-3.0915706157684326,0.05304492264986038,3.269920587539673,5.874434471130371,0.0,13.6,-5.16143798828125,0.11110249161720276,-2.7666633129119873,0.16084083914756775
2023-05-06 00:30:00,12042,101.0,555.0,-2.310177803039551,0.062020208686590195,-3.1289682388305664,0.06986809521913528,-2.168586015701294,2.6456892490386963,0.0,13.6,-5.254336357116699,0.07613319903612137,-2.574140787124634,0.11308545619249344
2023-05-06 00:31:00,12043,101.0,555.0,-2.2452783584594727,0.05639185011386871,-2.989193916320801,0.09612265974283218,1.5781753063201904,5.759612560272217,0.0,13.58,-5.233282089233398,0.12143140286207199,-2.554867744445801,0.24817529320716858
2023-05-06 00:32:00,12044,101.0,555.0,-2.201362133026123,0.05443514883518219,-2.9202945232391357,0.08272934705018997,4.4620561599731445,3.7568914890289307,0.0,13.6,-4.976690292358398,0.14488306641578674,-2.676034688949585,0.12596294283866882
2023-05-06 00:33:00,12045,101.0,555.0,-2.1292624473571777,0.06292474269866943,-2.812680959701538,0.10790923237800598,6.574007987976074,5.9452314376831055,0.0,13.6,-4.838425636291504,0.08242673426866531,-2.5084166526794434,0.1002410501241684
2023-05-06 00:34:00,12046,101.0,555.0,-2.0040764808654785,0.051754653453826904,-2.6985039710998535,0.0857684463262558,1.5328105688095093,5.438016891479492,0.0,13.6,-4.7543463706970215,0.1315082162618637,-2.102980852127075,0.174752339720726
2023-05-06 00:35:00,12047,101.0,555.0,-1.9352582693099976,0.055651016533374786,-2.69980788230896,0.06978952884674072,-0.18166275322437286,3.5065789222717285,0.0,13.6,-4.527618885040283,0.11643142998218536,-1.8730851411819458,0.18828792870044708
2023-05-06 00:36:00,12048,101.0,555.0,-1.8985698223114014,0.06095433980226517,-2.5449860095977783,0.10942911356687546,3.2018768787384033,5.611266136169434,0.0,13.59,-4.430325508117676,0.09412766247987747,-2.040700912475586,0.24685567617416382
2023-05-06 00:37:00,12049,101.0,555.0,-1.8880870342254639,0.05201328545808792,-2.5344927310943604,0.11043543368577957,4.076163291931152,5.934417247772217,0.0,13.6,-4.36397647857666,0.11452765762805939,-2.1075196266174316,0.19278015196323395
2023-05-06 00:38:00,12050,101.0,555.0,-1.8985811471939087,0.05230998247861862,-2.6079866886138916,0.09108888357877731,1.4760215282440186,5.247715950012207,0.0,13.6,-4.386114597320557,0.12396267056465149,-2.1426355838775635,0.20923464000225067
2023-05-06 00:39:00,12051,101.0,555.0,-1.9051265716552734,0.05806634575128555,-2.601414203643799,0.10929905623197556,3.9625298976898193,5.793177604675293,0.0,13.6,-4.406002521514893,0.11051281541585922,-2.1924550533294678,0.22496986389160156
2023-05-06 00:40:00,12052,101.0,555.0,-1.8887333869934082,0.053707171231508255,-2.5685970783233643,0.10154589265584946,-0.9196637272834778,5.4040021896362305,0.0,13.6,-4.445793628692627,0.10350830107927322,-2.097317695617676,0.20960015058517456
2023-05-06 00:41:00,12053,101.0,555.0,-1.9077093601226807,0.053479235619306564,-2.6125149726867676,0.09341633319854736,0.8855952024459839,4.980212211608887,0.0,13.59,-4.387112617492676,0.11433672904968262,-2.1788225173950195,0.23038813471794128
2023-05-06 00:42:00,12054,101.0,555.0,-1.9240822792053223,0.04589259997010231,-2.4714438915252686,0.1125149205327034,4.496242046356201,3.62665057182312,0.0,13.6,-4.394829750061035,0.09255237132310867,-2.414355993270874,0.15317654609680176
2023-05-06 00:43:00,12055,101.0,555.0,-1.8690330982208252,0.049978140741586685,-2.5403311252593994,0.09075705707073212,0.851577639579773,6.253309726715088,0.0,13.6,-4.254379749298096,0.12478019297122955,-2.0146050453186035,0.19410309195518494
2023-05-06 00:44:00,12056,101.0,555.0,-1.840852975845337,0.059412360191345215,-2.397305727005005,0.10506247729063034,2.9180588722229004,5.275666236877441,0.0,13.6,-4.164801120758057,0.1249423548579216,-1.9579828977584839,0.22517839074134827
2023-05-06 00:45:00,12057,101.0,555.0,-1.8041529655456543,0.05424308404326439,-2.343506336212158,0.11167962849140167,0.2157289981842041,4.927482604980469,0.0,13.6,-4.064162731170654,0.11078281700611115,-1.8073679208755493,0.2247365266084671
2023-05-06 00:46:00,12058,101.0,555.0,-1.7975986003875732,0.051813554018735886,-2.2385330200195312,0.09132488071918488,9.378636360168457,3.77337384223938,0.0,13.59,-3.974583148956299,0.10257995873689651,-2.047443389892578,0.12247052043676376
2023-05-06 00:47:00,12059,101.0,555.0,-1.770073652267456,0.06195998191833496,-2.23984432220459,0.10530789941549301,4.087575435638428,5.7713303565979,0.0,13.6,-3.9303460121154785,0.11127295345067978,-1.8300150632858276,0.21301837265491486
2023-05-06 00:48:00,12060,101.0,555.0,-1.7740198373794556,0.05880294367671013,-2.268073558807373,0.09908681362867355,1.4306186437606812,5.296999454498291,0.0,13.6,-3.9137885570526123,0.11396348476409912,-1.7971889972686768,0.21537895500659943
2023-05-06 00:49:00,12061,101.0,555.0,-1.8140006065368652,0.05764150992035866,-2.301539659500122,0.07022198289632797,-2.8953166007995605,2.8623998165130615,0.0,13.6,-3.8828330039978027,0.08522684872150421,-1.864007592201233,0.2196018546819687
2023-05-06 00:50:00,12062,101.0,555.0,-1.8317087888717651,0.04936934635043144,-2.295652151107788,0.07588816434144974,1.680448293685913,6.293809413909912,0.0,13.6,-3.910510540008545,0.09832069277763367,-1.8617569208145142,0.18240618705749512
2023-05-06 00:51:00,12063,101.0,555.0,-1.8330270051956177,0.056574512273073196,-2.26876163482666,0.10731915384531021,3.0429491996765137,5.95528507232666,0.0,13.59,-3.979093074798584,0.10348140448331833,-1.9466993808746338,0.24336160719394684
2023-05-06 00:52:00,12064,101.0,555.0,-1.8474595546722412,0.05201344192028046,-2.3291406631469727,0.11299338936805725,1.8393750190734863,6.068225383758545,0.0,13.6,-4.064281463623047,0.10465475916862488,-1.895753264427185,0.19798462092876434
2023-05-06 00:53:00,12065,101.0,555.0,-1.8599063158035278,0.05574912950396538,-2.3475050926208496,0.11063975840806961,2.7477407455444336,5.507899761199951,0.0,13.6,-4.072011470794678,0.11362244933843613,-1.9580339193344116,0.24134854972362518
2023-05-06 00:54:00,12066,101.0,555.0,-1.8736653327941895,0.05735403671860695,-2.30485463142395,0.0848645344376564,2.6228623390197754,6.024235725402832,0.0,13.6,-4.1151347160339355,0.11524427682161331,-1.921791434288025,0.19891111552715302
2023-05-06 00:55:00,12067,101.0,555.0,-1.8802345991134644,0.06400808691978455,-2.391479015350342,0.10103417932987213,2.6456124782562256,5.4800333976745605,0.0,13.6,-4.11295747756958,0.11069850623607635,-1.925205111503601,0.20931077003479004
2023-05-06 00:56:00,12068,101.0,555.0,-1.8854786157608032,0.04891561344265938,-2.35211443901062,0.10077895224094391,-3.326880693435669,4.9816694259643555,0.0,13.59,-4.206964015960693,0.10435865819454193,-1.8289456367492676,0.1302838921546936
2023-05-06 00:57:00,12069,101.0,555.0,-1.8933335542678833,0.04912571609020233,-2.40852689743042,0.11260979622602463,3.633378267288208,6.22108268737793,0.0,13.6,-4.182612895965576,0.12412019073963165,-2.029383420944214,0.1986699402332306
2023-05-06 00:58:00,12070,101.0,555.0,-1.8736690282821655,0.054591286927461624,-2.4610097408294678,0.10982297360897064,2.2822535037994385,5.442761421203613,0.0,13.6,-4.208041191101074,0.10787937045097351,-2.0633530616760254,0.20978116989135742
2023-05-06 00:59:00,12071,101.0,555.0,-1.8356528282165527,0.04999212920665741,-2.502336025238037,0.10861049592494965,1.635047435760498,5.59194803237915,0.0,13.6,-4.226828575134277,0.11701871454715729,-1.9874721765518188,0.21969486773014069
2023-05-06 01:00:00,12072,101.0,555.0,-1.7733917236328125,0.05863156169652939,-2.464935779571533,0.10292701423168182,3.826396942138672,5.635810375213623,0.0,13.6,-4.177057266235352,0.1113148033618927,-2.020310878753662,0.19843533635139465
2023-05-06 01:01:00,12073,101.0,555.0,-1.7281711101531982,0.04730827733874321,-2.4852728843688965,0.1002252846956253,-1.4760537147521973,5.966552734375,0.0,13.59,-4.1671013832092285,0.1191931962966919,-1.9195208549499512,0.1875753104686737
2023-05-06 01:02:00,12074,101.0,555.0,-1.7215957641601562,0.05029904097318649,-2.4301304817199707,0.10967318713665009,2.395704984664917,5.689507961273193,0.0,13.6,-4.18916654586792,0.11001361161470413,-2.023681640625,0.21418093144893646
2023-05-06 01:03:00,12075,101.0,555.0,-1.7156920433044434,0.06132429093122482,-2.426842212677002,0.10411061346530914,2.6682305335998535,5.681084632873535,0.0,13.6,-4.173670291900635,0.1108325943350792,-1.9964964389801025,0.23111633956432343
2023-05-06 01:04:00,12076,101.0,555.0,-1.666524887084961,0.05923836678266525,-2.3894224166870117,0.11164064705371857,2.4525301456451416,6.4715962409973145,0.0,13.6,-4.095110893249512,0.10567478090524673,-1.931928277015686,0.20734325051307678
2023-05-06 01:05:00,12077,101.0,555.0,-1.6291747093200684,0.05804082006216049,-2.281831979751587,0.10463506728410721,2.952134370803833,6.004744529724121,0.0,13.6,-4.073003768920898,0.10908706486225128,-1.7598029375076294,0.21077749133110046
2023-05-06 01:06:00,12078,101.0,555.0,-1.608208417892456,0.04407874122262001,-2.223447561264038,0.11442678421735764,2.600179433822632,5.684271812438965,0.0,13.59,-3.9524729251861572,0.10927683860063553,-1.630710244178772,0.21558000147342682
2023-05-06 01:07:00,12079,101.0,555.0,-1.5963994264602661,0.04879358783364296,-2.1532299518585205,0.11141107231378555,2.1119630336761475,5.620291709899902,0.0,13.6,-3.859546661376953,0.11567306518554688,-1.5287784337997437,0.17783032357692719
2023-05-06 01:08:00,12080,101.0,555.0,-1.5885307788848877,0.056160297244787216,-2.1322295665740967,0.10950682312250137,0.14761044085025787,5.15719747543335,0.0,13.6,-3.8473706245422363,0.08860201388597488,-1.4800797700881958,0.19656959176063538
2023-05-06 01:09:00,12081,101.0,555.0,-1.602973222732544,0.045611247420310974,-2.2195215225219727,0.0635111853480339,-1.5441956520080566,4.1193718910217285,0.0,13.6,-3.8795018196105957,0.07801111042499542,-1.4087588787078857,0.12209393829107285
2023-05-06 01:10:00,12082,101.0,555.0,-1.6842350959777832,0.05033796280622482,-2.1434149742126465,0.05203724279999733,1.0672580003738403,6.45499849319458,0.0,13.6,-3.950277805328369,0.09263095259666443,-1.867397427558899,0.15715661644935608
2023-05-06 01:11:00,12083,101.0,555.0,-1.7294517755508423,0.04624238982796669,-2.218205451965332,0.058751240372657776,5.4613542556762695,3.5605592727661133,0.0,13.59,-3.985661506652832,0.09757017344236374,-2.015744924545288,0.11347038298845291
2023-05-06 01:12:00,12084,101.0,555.0,-1.8041592836380005,0.05181317776441574,-2.0627126693725586,0.06396021693944931,6.312967777252197,3.2287216186523438,0.0,13.6,-4.149331092834473,0.07986985146999359,-2.130119800567627,0.13915206491947174
2023-05-06 01:13:00,12085,101.0,555.0,-1.8015365600585938,0.05151425302028656,-2.1480014324188232,0.0701851099729538,7.017008304595947,2.0373446941375732,0.0,13.6,-4.167022228240967,0.11023523658514023,-2.047450065612793,0.16385577619075775
2023-05-06 01:14:00,12086,101.0,555.0,-1.8454264402389526,0.04966665431857109,-2.172255039215088,0.050558704882860184,1.8053290843963623,3.190091609954834,0.0,13.6,-4.3052167892456055,0.08743657916784286,-1.844725251197815,0.10365919023752213
2023-05-06 01:15:00,12087,101.0,555.0,-1.8644269704818726,0.05141304060816765,-2.2942793369293213,0.08834053575992584,-3.9512414932250977,5.4269795417785645,0.0,13.6,-4.27534818649292,0.12552739679813385,-1.8333969116210938,0.10039077699184418
2023-05-06 01:16:00,12088,101.0,555.0,-1.8349419832229614,0.05356147140264511,-2.2175252437591553,0.05823921039700508,0.0227087140083313,6.718841552734375,0.0,13.59,-4.332866191864014,0.10442293435335159,-1.803958773612976,0.09482018649578094
2023-05-06 01:17:00,12089,101.0,555.0,-1.814629077911377,0.05505926162004471,-2.1624181270599365,0.07901059091091156,5.68857479095459,2.508760690689087,0.0,13.6,-4.23334264755249,0.10264965146780014,-1.9715611934661865,0.2268799990415573
2023-05-06 01:18:00,12090,101.0,555.0,-1.7549986839294434,0.050235070288181305,-2.247058391571045,0.07915162295103073,0.7153370976448059,5.826680660247803,0.0,13.6,-4.21123743057251,0.11898492276668549,-1.5559637546539307,0.1730957180261612
2023-05-06 01:19:00,12091,101.0,555.0,-1.7530354261398315,0.058888986706733704,-2.159803628921509,0.11819411814212799,3.008887767791748,4.809665203094482,0.0,13.6,-4.0774312019348145,0.09647718816995621,-1.6635476350784302,0.17211312055587769
2023-05-06 01:20:00,12092,101.0,555.0,-1.682260513305664,0.05029929801821709,-2.128314256668091,0.07289253175258636,-1.22626531124115,4.208392143249512,0.0,13.6,-3.9624221324920654,0.13549359142780304,-1.5287894010543823,0.1610291302204132
2023-05-06 01:21:00,12093,101.0,555.0,-1.67769455909729,0.05451572313904762,-2.131621837615967,0.051235027611255646,5.518266677856445,5.679098606109619,0.0,13.59,-3.850776195526123,0.10060764849185944,-1.6488488912582397,0.1317926049232483
2023-05-06 01:22:00,12094,101.0,555.0,-1.6580368280410767,0.054752327501773834,-2.1034138202667236,0.08605608344078064,-3.6561341285705566,2.863389015197754,0.0,13.6,-3.8264527320861816,0.08791749179363251,-1.4778512716293335,0.1486712545156479
2023-05-06 01:23:00,12095,101.0,555.0,-1.6508244276046753,0.061123378574848175,-2.0620758533477783,0.11274551600217819,4.314619064331055,4.109552383422852,0.0,13.6,-3.8175971508026123,0.11774682998657227,-1.575238823890686,0.2251811921596527
2023-05-06 01:24:00,12096,101.0,555.0,-1.6822806596755981,0.056568827480077744,-2.2044456005096436,0.06468360871076584,-0.1703261286020279,1.9808413982391357,0.0,13.6,-3.8474552631378174,0.1113564744591713,-1.6046818494796753,0.152989462018013
2023-05-06 01:25:00,12097,101.0,555.0,-1.759610891342163,0.05543409660458565,-2.138836145401001,0.08215480297803879,7.05111837387085,3.6429765224456787,0.0,13.6,-3.9337141513824463,0.11109283566474915,-1.981786847114563,0.15943025052547455
2023-05-06 01:26:00,12098,101.0,555.0,-1.8126965761184692,0.06986277550458908,-2.2674317359924316,0.10543318837881088,2.2595388889312744,5.965703010559082,0.0,13.59,-4.126147270202637,0.09185831248760223,-1.9455509185791016,0.20193223655223846
2023-05-06 01:27:00,12099,101.0,555.0,-1.9096895456314087,0.06064729392528534,-2.358628988265991,0.11370371282100677,-0.13625076413154602,4.489387512207031,0.0,13.6,-4.22678804397583,0.10011999309062958,-2.056532621383667,0.23825670778751373
2023-05-06 01:28:00,12100,101.0,555.0,-1.9384976625442505,0.058014173060655594,-2.3507227897644043,0.07472111284732819,4.496358871459961,6.512177467346191,0.0,13.6,-4.212351322174072,0.12962263822555542,-2.298844337463379,0.11779125034809113
2023-05-06 01:29:00,12101,101.0,555.0,-1.9004809856414795,0.05545322597026825,-2.421570301055908,0.06836561858654022,-0.31792864203453064,2.729217290878296,0.0,13.6,-4.231136798858643,0.09567226469516754,-2.021390914916992,0.18592499196529388
2023-05-06 01:30:00,12102,101.0,555.0,-1.846069097518921,0.06316729635000229,-2.2798352241516113,0.10618368536233902,2.3162589073181152,5.705465316772461,0.0,13.6,-4.1979169845581055,0.09294652938842773,-2.057607412338257,0.23474447429180145
2023-05-06 01:31:00,12103,101.0,555.0,-1.787746787071228,0.06153065711259842,-2.224071979522705,0.1102876216173172,-1.3852312564849854,6.1751708984375,0.0,13.59,-4.098393440246582,0.09566917270421982,-1.9228519201278687,0.20432621240615845
2023-05-06 01:32:00,12104,101.0,555.0,-1.7169734239578247,0.06367195397615433,-2.2339165210723877,0.11125168949365616,0.8742604851722717,6.847631931304932,0.0,13.6,-3.9115054607391357,0.1059051901102066,-1.858306646347046,0.23035559058189392
2023-05-06 01:33:00,12105,101.0,555.0,-1.6239078044891357,0.05976171791553497,-2.0436460971832275,0.07268907129764557,6.585447788238525,2.9842424392700195,0.0,13.6,-3.8484504222869873,0.0999056026339531,-1.8775478601455688,0.20903721451759338
2023-05-06 01:34:00,12106,101.0,555.0,-1.5858957767486572,0.05356084927916527,-2.074477195739746,0.0986194759607315,0.840216338634491,5.7219696044921875,0.0,13.6,-3.6958324909210205,0.10157200694084167,-1.6046327352523804,0.21773909032344818
2023-05-06 01:35:00,12107,101.0,555.0,-1.505953073501587,0.05620596185326576,-1.99575936794281,0.09433700144290924,-0.738040566444397,3.868443250656128,0.0,13.6,-3.618439197540283,0.10934243351221085,-1.4653527736663818,0.13439121842384338
2023-05-06 01:36:00,12108,101.0,555.0,-1.4581149816513062,0.06351884454488754,-1.9616453647613525,0.09673234820365906,1.124069333076477,4.440987586975098,0.0,13.59,-3.471360206604004,0.10525870323181152,-1.4506324529647827,0.2082509696483612
2023-05-06 01:37:00,12109,101.0,555.0,-1.3762017488479614,0.040609583258628845,-1.833060383796692,0.04509260505437851,7.278067111968994,1.4637281894683838,0.0,13.6,-3.440403699874878,0.09051370620727539,-1.4619603157043457,0.17782674729824066
2023-05-06 01:38:00,12110,101.0,555.0,-1.383401870727539,0.04894597828388214,-1.859947681427002,0.10204475373029709,-1.8166288137435913,6.43851375579834,0.0,13.6,-3.402782917022705,0.09774217754602432,-1.360033631324768,0.09961986541748047
2023-05-06 01:39:00,12111,101.0,555.0,-1.439097285270691,0.04931959882378578,-1.9504746198654175,0.05678262561559677,0.3618720769882202,2.965212821960449,0.0,13.6,-3.3264596462249756,0.08520230650901794,-1.6793665885925293,0.18108323216438293
2023-05-06 01:40:00,12112,101.0,555.0,-1.513811469078064,0.052508167922496796,-2.014777898788452,0.062030062079429626,0.32925570011138916,5.3285932540893555,0.0,13.6,-3.4890382289886475,0.08330896496772766,-1.6238858699798584,0.22728689014911652
2023-05-06 01:41:00,12113,101.0,555.0,-1.6324286460876465,0.07232202589511871,-2.054144859313965,0.1168815866112709,3.7808640003204346,5.716463088989258,0.0,13.59,-3.7566657066345215,0.11305627971887589,-1.980600118637085,0.24990038573741913
2023-05-06 01:42:00,12114,101.0,555.0,-1.7739884853363037,0.06622114777565002,-2.2247326374053955,0.11214574426412582,0.3973960876464844,6.174363613128662,0.0,13.6,-4.058589935302734,0.12063755840063095,-2.147075891494751,0.23214417695999146
2023-05-06 01:43:00,12115,101.0,555.0,-1.8762141466140747,0.05746931582689285,-2.3382251262664795,0.09458930790424347,2.2935798168182373,6.019201278686523,0.0,13.6,-4.217822074890137,0.10993468016386032,-2.338447332382202,0.24942637979984283
2023-05-06 01:44:00,12116,101.0,555.0,-1.9070016145706177,0.05396009609103203,-2.390037775039673,0.09908723831176758,1.146793246269226,6.395041465759277,0.0,13.6,-4.277510643005371,0.11133658140897751,-2.427891969680786,0.20863446593284607
2023-05-06 01:45:00,12117,101.0,555.0,-1.857872486114502,0.051078710705041885,-2.362508535385132,0.12560372054576874,1.2262368202209473,5.232518196105957,0.0,13.6,-4.285298824310303,0.09008236229419708,-2.3690342903137207,0.2588827311992645
2023-05-06 01:46:00,12118,101.0,555.0,-1.7838327884674072,0.06047612801194191,-2.3763041496276855,0.08502696454524994,5.904170036315918,5.552179336547852,0.0,13.59,-4.200177192687988,0.11888208985328674,-2.499279737472534,0.13016089797019958
